priority,offset_s,latency_ms,status,outcome
low,103.3536,33.55,,error
low,103.3609,26.51,,error
medium,103.3678,19.93,,error
low,103.3710,17.03,,error
low,103.3806,7.76,,error
low,95.1041,8286.54,429,shed
low,85.2351,18156.74,200,ok
medium,103.4035,2.46,,error
high,103.4006,5.71,,error
low,103.4046,2.11,,error
low,103.4112,5.65,,error
high,95.2507,8167.08,429,shed
high,89.6006,13824.35,200,ok
low,84.2325,19192.42,200,ok
medium,103.4337,2.91,,error
low,103.4407,2.88,,error
low,84.3704,19073.85,200,ok
low,84.4212,19029.14,200,ok
high,103.4504,5.06,,error
low,84.1299,19334.52,200,ok
medium,103.4685,4.05,,error
low,103.4704,2.48,,error
medium,89.7126,13763.80,200,ok
high,89.7110,13765.45,200,ok
low,84.2905,19196.34,200,ok
high,89.5015,13999.51,200,ok
high,89.9033,13601.63,200,ok
high,103.5017,4.12,,error
low,103.5128,3.24,,error
medium,89.7348,13784.17,200,ok
low,103.5207,1.85,,error
low,103.5308,2.97,,error
medium,103.5338,1.87,,error
high,89.8587,13679.24,200,ok
high,103.5537,9.56,,error
medium,103.5561,7.43,,error
low,103.5604,3.43,,error
low,103.5639,2.87,,error
medium,103.5668,1.84,,error
low,103.5708,1.73,,error
low,103.5810,3.45,,error
medium,103.5845,2.63,,error
low,103.5904,2.60,,error
low,85.2339,18365.93,200,ok
low,85.2321,18368.30,200,ok
low,103.6027,2.01,,error
high,89.8574,13748.35,200,ok
medium,103.6178,2.56,,error
low,103.6204,2.07,,error
high,89.8743,13752.96,200,ok
low,84.5868,19050.09,200,ok
low,84.2814,19359.48,200,ok
low,84.7804,18863.77,200,ok
low,85.0210,18623.81,200,ok
low,103.6539,6.77,,error
low,84.3922,19271.43,200,ok
medium,103.6669,5.35,,error
low,103.6708,2.36,,error
low,103.6803,4.24,,error
medium,103.6846,67.55,,error
low,84.3618,19390.42,200,ok
low,83.8827,19869.50,200,ok
medium,91.6186,12133.61,200,ok
low,84.3041,19448.17,200,ok
high,95.8508,7901.53,429,shed
medium,95.3525,8399.77,429,shed
medium,95.2026,8549.72,429,shed
medium,90.1831,13569.24,200,ok
low,103.7354,18.04,,error
low,103.7377,16.07,,error
low,103.7393,14.79,,error
low,103.7406,13.72,,error
low,103.7421,12.60,,error
high,103.7432,11.74,,error
medium,103.7442,11.04,,error
medium,103.7451,10.40,,error
medium,103.7460,9.86,,error
low,85.3579,18400.48,200,ok
low,85.6708,18092.33,200,ok
low,95.0707,8692.41,429,shed
medium,96.0842,7707.21,429,shed
medium,91.7526,12043.95,200,ok
low,103.8112,4.67,,error
low,83.4532,20363.29,200,ok
low,83.3705,20449.12,200,ok
low,103.8310,3.92,,error
medium,103.8350,2.53,,error
medium,96.1994,7645.27,429,shed
medium,95.7345,8110.12,429,shed
medium,90.1843,13660.32,200,ok
low,86.2635,17591.37,200,ok
medium,92.8837,10971.21,200,ok
medium,103.8678,2.83,,error
low,103.8706,1.83,,error
low,83.5907,20293.43,200,ok
low,83.6551,20230.85,200,ok
high,96.2510,7639.44,429,shed
high,96.3504,7556.86,429,shed
low,103.9044,5.53,,error
high,103.9012,9.01,,error
low,103.9104,2.18,,error
medium,103.9177,3.75,,error
low,103.9215,3.01,,error
high,90.4009,13533.25,200,ok
low,103.9307,5.36,,error
low,103.9411,4.76,,error
medium,103.9532,2.78,,error
low,103.9544,1.92,,error
high,103.9511,5.60,,error
medium,93.4522,10506.42,200,ok
medium,103.9672,3.47,,error
low,103.9706,2.87,,error
high,95.9250,8058.93,429,shed
medium,103.9840,2.82,,error
low,85.2706,18722.23,200,ok
medium,104.0030,3.41,,error
low,104.0037,2.98,,error
high,104.0009,6.14,,error
low,85.3629,18649.58,200,ok
medium,96.4249,7588.38,429,shed
low,85.2912,18725.18,200,ok
medium,93.5177,10498.72,200,ok
medium,93.3171,10705.32,200,ok
low,104.0407,4.02,,error
medium,94.2838,9762.21,429,shed
medium,104.0533,3.52,,error
low,104.0542,2.86,,error
low,104.0606,2.98,,error
medium,104.0677,2.93,,error
low,104.0707,1.83,,error
low,104.0807,2.92,,error
medium,104.0836,1.83,,error
low,83.8409,20246.41,200,ok
low,84.3103,19778.67,200,ok
low,84.3811,19709.04,200,ok
medium,96.4234,7669.85,429,shed
low,104.1108,3.21,,error
medium,104.1171,2.41,,error
low,104.1207,1.83,,error
low,104.1307,3.95,,error
medium,104.1347,2.29,,error
low,104.1411,4.58,,error
medium,89.9052,14244.88,200,ok
medium,95.8677,8286.66,429,shed
low,104.1528,2.89,,error
low,104.1603,2.67,,error
medium,104.1671,2.63,,error
low,104.1708,2.67,,error
low,104.1807,3.79,,error
medium,104.1845,2.99,,error
low,104.1906,2.92,,error
low,86.2914,17913.51,200,ok
low,104.2042,2.65,,error
high,104.2020,5.19,,error
low,104.2106,2.65,,error
medium,104.2174,3.27,,error
low,104.2207,2.85,,error
low,104.2307,3.85,,error
medium,104.2346,3.98,,error
low,104.2407,2.89,,error
medium,104.2529,3.38,,error
low,104.2536,2.98,,error
high,104.2508,6.09,,error
low,104.2610,4.72,,error
medium,104.2669,2.66,,error
low,104.2706,2.88,,error
low,104.2807,4.08,,error
medium,104.2848,2.70,,error
low,104.2906,2.92,,error
medium,104.3028,2.68,,error
low,104.3036,2.24,,error
high,104.3008,5.36,,error
low,104.3103,3.95,,error
medium,104.3174,3.31,,error
low,104.3207,4.90,,error
low,104.3308,2.79,,error
medium,104.3336,1.85,,error
low,104.3406,2.97,,error
high,104.3507,5.88,,error
medium,104.3528,4.13,,error
low,104.3537,3.54,,error
low,104.3604,3.28,,error
medium,104.3679,3.91,,error
low,104.3718,2.70,,error
low,104.3807,3.97,,error
medium,104.3847,2.72,,error
low,96.6279,7760.55,429,shed
high,104.4009,5.64,,error
medium,104.4031,3.82,,error
low,104.4040,3.15,,error
low,104.4103,3.36,,error
medium,104.4178,3.76,,error
low,104.4216,2.87,,error
low,104.4307,3.91,,error
medium,104.4346,2.94,,error
low,104.4407,3.00,,error
medium,96.6175,7840.27,429,shed
medium,96.6199,7837.87,429,shed
high,90.0015,14456.37,200,ok
medium,104.4534,5.11,,error
high,104.4509,7.96,,error
low,104.4704,2.14,,error
low,104.4802,3.46,,error
medium,104.4837,2.81,,error
low,104.4906,5.14,,error
medium,104.5030,2.48,,error
low,104.5041,1.75,,error
high,104.5010,5.48,,error
medium,89.8623,14650.66,200,ok
medium,104.5178,2.81,,error
low,104.5206,1.85,,error
low,86.4812,18042.89,200,ok
high,91.2144,13309.74,200,ok
high,91.3007,13239.02,200,ok
low,86.4328,18106.97,200,ok
medium,104.5536,2.47,,error
low,104.5544,1.96,,error
low,104.5609,3.79,,error
medium,104.5678,2.77,,error
low,104.5706,2.90,,error
low,104.5807,4.26,,error
medium,104.5850,3.55,,error
low,104.5907,2.19,,error
medium,96.2005,8405.54,429,shed
high,90.3022,14303.88,200,ok
low,104.6040,3.79,,error
low,104.6104,2.18,,error
low,86.5405,18072.60,200,ok
low,104.6204,2.32,,error
low,96.3116,8312.06,429,shed
low,95.9329,8691.47,429,shed
low,104.6403,3.36,,error
medium,104.6530,3.55,,error
low,104.6539,2.93,,error
high,104.6509,6.30,,error
medium,92.4178,12242.40,200,ok
medium,92.4853,12174.94,200,ok
low,104.6703,2.39,,error
low,104.6808,3.90,,error
medium,104.6847,2.03,,error
low,84.4812,20212.27,200,ok
medium,104.7031,2.41,,error
low,104.7038,2.01,,error
high,104.7011,5.07,,error
low,104.7102,2.26,,error
medium,104.7176,3.30,,error
low,104.7210,2.55,,error
low,104.7307,2.89,,error
medium,104.7339,2.59,,error
low,104.7406,2.95,,error
medium,104.7528,3.78,,error
low,104.7536,3.26,,error
high,104.7508,6.43,,error
low,104.7603,2.18,,error
medium,104.7676,3.00,,error
low,104.7710,2.54,,error
low,104.7806,3.66,,error
medium,104.7843,2.13,,error
low,104.7906,2.99,,error
low,84.6070,20198.33,200,ok
low,104.8043,2.42,,error
high,104.8022,4.83,,error
low,104.8105,3.55,,error
low,85.2828,19537.59,200,ok
low,84.4603,20365.45,200,ok
low,85.9810,18849.05,200,ok
medium,91.6675,13166.42,200,ok
low,104.8412,10.52,,error
low,86.5309,18359.38,200,ok
low,86.2205,18669.90,200,ok
medium,94.5527,10349.07,200,ok
medium,94.6172,10284.60,200,ok
low,87.5825,17319.29,200,ok
low,84.4322,20469.57,200,ok
medium,92.0854,12816.39,200,ok
low,86.4008,18505.93,200,ok
low,86.4020,18504.71,200,ok
medium,104.8970,11.41,,error
medium,104.9049,3.82,,error
low,104.9058,3.85,,error
low,104.9103,1.69,,error
medium,104.9172,3.52,,error
low,86.0911,18831.78,200,ok
low,87.7307,17199.78,200,ok
low,85.2627,19671.25,200,ok
low,104.9410,3.17,,error
high,104.9504,6.66,,error
medium,104.9526,4.78,,error
low,104.9550,2.76,,error
low,96.3403,8618.50,429,shed
medium,104.9681,3.29,,error
low,104.9714,2.11,,error
low,104.9807,3.45,,error
medium,104.9842,2.60,,error
high,96.6148,8379.43,429,shed
low,87.8109,17183.88,200,ok
high,92.3505,12645.76,200,ok
high,91.8508,13147.23,200,ok
low,87.9316,17066.99,200,ok
low,84.2542,20751.17,200,ok
low,85.4558,19554.77,200,ok
low,85.6104,19400.20,200,ok
medium,90.1026,14909.83,200,ok
medium,92.3519,12668.52,200,ok
low,85.3490,19673.22,200,ok
low,96.6255,8398.88,429,shed
low,96.6285,8396.51,429,shed
medium,93.6529,11372.62,200,ok
medium,94.5845,10441.52,200,ok
medium,92.0353,12991.16,200,ok
medium,94.8528,10175.86,200,ok
medium,97.1192,7914.93,429,shed
medium,96.6187,8452.23,429,shed
low,96.6243,8446.74,429,shed
medium,94.9525,10122.12,200,ok
low,96.6267,8447.95,429,shed
low,85.4609,19613.70,200,ok
high,97.0503,8047.80,429,shed
low,87.9537,17144.43,200,ok
medium,91.4027,13716.87,200,ok
medium,96.6205,8499.07,429,shed
high,96.7012,8422.10,429,shed
medium,93.7526,11370.73,200,ok
low,85.7717,19366.82,200,ok
medium,91.1718,13966.72,200,ok
low,84.6927,20451.58,200,ok
low,86.8535,18291.72,200,ok
high,92.1503,12995.37,200,ok
medium,95.0454,10121.21,200,ok
low,85.4903,19676.35,200,ok
medium,90.5342,14632.43,200,ok
high,105.2007,4.58,,error
low,105.2030,2.61,,error
medium,105.2040,1.95,,error
low,105.2111,2.06,,error
medium,105.2173,2.32,,error
low,97.8809,7339.11,429,shed
low,105.2305,3.18,,error
medium,105.2338,1.65,,error
low,105.2412,5.75,,error
medium,95.1845,10063.35,200,ok
low,105.2537,1.63,,error
high,105.2510,4.62,,error
low,105.2604,2.34,,error
medium,105.2669,2.67,,error
low,105.2707,1.84,,error
low,97.5608,7715.16,429,shed
medium,105.2835,2.50,,error
low,105.2902,3.22,,error
low,86.7730,18521.32,200,ok
low,87.0704,18223.88,200,ok
high,105.3012,5.00,,error
low,84.4929,20818.15,200,ok
low,86.3431,18970.64,200,ok
low,84.5714,20743.36,200,ok
low,105.3307,2.84,,error
medium,105.3336,1.45,,error
low,105.3412,2.70,,error
low,87.4444,17903.69,200,ok
medium,94.8222,10526.45,200,ok
low,105.3524,2.01,,error
high,96.6126,8746.54,429,shed
low,86.5818,18780.44,200,ok
low,86.7311,18634.49,200,ok
medium,94.1529,11213.13,200,ok
medium,94.5351,10831.42,200,ok
low,87.4451,17941.66,200,ok
medium,90.6916,14704.33,200,ok
low,98.0806,7329.29,429,shed
low,98.0411,7368.83,429,shed
medium,105.4028,7.69,,error
low,105.4036,7.14,,error
high,93.3507,12060.63,200,ok
low,86.2107,19205.19,200,ok
low,87.5026,17923.20,200,ok
medium,93.5682,11858.35,200,ok
medium,105.4528,2.99,,error
low,105.4538,2.38,,error
high,105.4508,5.71,,error
low,105.4609,2.37,,error
medium,105.4678,3.48,,error
medium,93.6343,11836.99,200,ok
low,96.7604,8712.14,429,shed
low,84.4227,21049.80,200,ok
medium,94.4175,11055.05,200,ok
low,85.8610,19616.91,200,ok
medium,105.5029,3.22,,error
low,105.5041,2.32,,error
high,94.7021,10805.49,200,ok
low,86.9908,18522.52,200,ok
low,86.7923,18721.06,200,ok
high,96.6155,8900.75,429,shed
medium,95.2374,10278.84,429,shed
medium,97.8844,7636.91,429,shed
low,98.3527,7168.66,429,shed
medium,98.0172,7507.79,429,shed
low,98.3570,7222.13,429,shed
low,96.6236,8955.52,429,shed
medium,94.4861,11093.10,200,ok
medium,98.1337,7445.53,429,shed
high,92.4009,13183.42,200,ok
low,98.5309,7053.44,429,shed
low,98.6088,6975.47,429,shed
medium,98.0024,7584.93,429,shed
low,84.7409,20846.43,200,ok
medium,98.0349,7565.74,429,shed
low,105.6108,10.95,,error
medium,105.6192,5.37,,error
low,105.6219,3.04,,error
low,87.5814,18044.56,200,ok
medium,98.6528,6975.44,429,shed
low,87.9028,17725.56,200,ok
high,97.1003,8550.33,429,shed
low,105.6541,2.34,,error
high,105.6507,6.09,,error
low,105.6602,2.92,,error
medium,105.6673,2.43,,error
low,105.6709,1.90,,error
medium,98.4380,7235.78,429,shed
medium,105.6835,2.16,,error
low,105.6911,5.92,,error
high,105.7022,8.69,,error
medium,105.7057,5.63,,error
low,105.7080,3.76,,error
low,105.7118,1.92,,error
medium,105.7179,2.79,,error
low,105.7207,1.76,,error
medium,98.6342,7099.81,429,shed
low,105.7320,5.07,,error
low,105.7406,3.42,,error
medium,105.7535,4.40,,error
low,105.7550,3.20,,error
high,105.7512,7.35,,error
low,105.7609,2.79,,error
medium,105.7679,3.95,,error
low,105.7719,2.89,,error
low,84.8212,20955.68,200,ok
medium,94.7928,10993.32,200,ok
medium,91.5678,14225.57,200,ok
low,88.4318,17370.62,200,ok
low,98.0547,7747.77,429,shed
low,98.3514,7451.11,429,shed
medium,96.6217,9185.91,429,shed
low,85.7205,20087.20,200,ok
low,86.6918,19115.84,200,ok
low,88.3924,17416.52,200,ok
low,88.4608,17348.25,200,ok
low,88.4524,17378.02,200,ok
medium,96.3525,9490.28,200,ok
low,105.8550,1.80,,error
high,105.8510,6.10,,error
low,105.8606,4.17,,error
medium,105.8669,3.80,,error
low,105.8707,2.81,,error
low,105.8806,3.71,,error
medium,105.8844,3.17,,error
low,105.8907,3.95,,error
high,93.6508,12248.46,200,ok
medium,96.6181,9286.92,429,shed
medium,96.6161,9289.58,429,shed
medium,95.8529,10059.46,200,ok
medium,105.9178,3.71,,error
low,105.9215,3.01,,error
low,88.9102,17023.37,200,ok
low,105.9307,3.26,,error
medium,92.5676,13372.67,200,ok
high,94.7619,11178.42,200,ok
low,88.9619,16978.40,200,ok
low,86.5534,19388.78,200,ok
low,87.5549,18394.62,200,ok
medium,105.9671,3.76,,error
low,105.9709,2.69,,error
medium,95.4841,10493.14,200,ok
medium,93.7029,12524.63,200,ok
medium,98.0530,8174.59,429,shed
medium,97.9845,8243.08,429,shed
medium,92.6597,13567.92,200,ok
medium,93.1177,13109.92,200,ok
low,88.6404,17587.28,200,ok
medium,98.7839,7443.81,429,shed
medium,94.4541,11773.59,200,ok
medium,98.3582,7869.47,429,shed
low,88.8210,17406.76,200,ok
medium,93.2182,13009.56,200,ok
low,95.4043,10839.04,429,shed
high,98.7038,7539.62,429,shed
low,88.5409,17702.49,200,ok
low,106.2188,39.00,,error
medium,106.2194,38.70,,error
medium,106.2200,166.34,,error
medium,106.2206,166.48,,error
medium,106.2212,166.45,,error
medium,106.2218,166.30,,error
medium,106.2224,166.07,,error
medium,106.2230,165.84,,error
medium,106.2236,165.58,,error
medium,106.2242,165.29,,error
medium,106.2249,164.98,,error
high,106.2255,164.68,,error
high,106.2262,164.29,,error
high,106.2268,163.98,,error
low,106.1588,232.35,,error
low,106.2502,174.26,,error
medium,106.2546,170.18,,error
low,106.2528,172.37,,error
high,106.2325,197.14,,error
medium,106.2332,196.71,,error
medium,106.2338,196.38,,error
medium,106.2345,196.05,,error
medium,106.2357,195.09,,error
low,106.2363,194.75,,error
low,106.2382,193.16,,error
low,106.2389,192.80,,error
low,106.2398,192.21,,error
low,106.2404,191.86,,error
low,106.2414,191.16,,error
low,106.2421,190.79,,error
low,106.2427,190.46,,error
high,106.2312,202.25,,error
medium,106.2351,198.65,,error
medium,99.0336,7402.31,429,shed
low,89.6107,16825.14,200,ok
high,93.9512,12484.73,200,ok
low,96.8713,9578.53,429,shed
low,85.8904,20559.44,200,ok
low,96.9105,9539.39,429,shed
medium,106.4086,43.18,,error
medium,106.4093,42.88,,error
medium,106.4099,42.59,,error
medium,106.4105,42.29,,error
medium,106.4111,41.99,,error
medium,106.4119,41.45,,error
medium,106.4126,41.13,,error
medium,106.4132,40.82,,error
low,106.4138,40.52,,error
low,106.4144,40.20,,error
low,106.4150,39.88,,error
low,106.4156,39.60,,error
low,106.4162,39.29,,error
low,106.4169,38.97,,error
low,106.4175,38.65,,error
low,106.4181,38.31,,error
low,106.4187,38.00,,error
low,106.4195,37.52,,error
low,106.4201,37.97,,error
low,106.4208,37.71,,error
low,106.4214,37.40,,error
low,106.4220,37.09,,error
low,106.4226,36.78,,error
low,106.4232,36.46,,error
low,106.4359,24.06,,error
low,106.4373,22.93,,error
low,106.4382,22.39,,error
medium,106.4389,22.01,,error
medium,106.4395,21.67,,error
low,106.4475,18.44,,error
medium,96.7838,9684.44,200,ok
medium,98.3588,8109.47,429,shed
low,97.0912,9382.16,429,shed
low,86.2308,20242.52,200,ok
medium,91.7023,14771.07,200,ok
low,106.4639,11.50,,error
low,97.0533,9422.73,429,shed
medium,106.4685,9.21,,error
low,106.4907,3.45,,error
medium,106.5025,4.54,,error
low,106.5035,3.86,,error
high,106.5005,7.25,,error
low,106.5109,3.95,,error
low,97.8908,8625.63,429,shed
low,98.3520,8164.44,429,shed
low,98.6541,7863.25,429,shed
low,98.4482,8071.21,429,shed
low,89.6305,16896.73,200,ok
high,99.2011,7326.13,429,shed
medium,106.5544,3.44,,error
low,106.5554,2.82,,error
low,106.5607,2.72,,error
medium,94.6532,11911.64,200,ok
medium,94.7190,11845.88,200,ok
low,86.2826,20282.35,200,ok
low,89.7332,16835.55,200,ok
high,94.9506,11618.17,200,ok
medium,98.4395,8129.25,429,shed
low,89.6710,16897.82,200,ok
low,89.8652,16703.57,200,ok
low,106.6112,6.76,,error
medium,99.2033,7416.99,429,shed
low,106.6203,2.42,,error
medium,96.8839,9741.97,200,ok
medium,106.6344,2.91,,error
low,106.6404,3.11,,error
high,106.6507,5.86,,error
medium,106.6528,4.11,,error
low,106.6536,3.62,,error
low,106.6603,3.26,,error
low,106.6713,2.19,,error
medium,106.6682,5.56,,error
low,106.6809,3.70,,error
medium,106.6847,4.14,,error
low,106.6909,1.86,,error
medium,106.7034,3.20,,error
low,106.7052,1.76,,error
high,106.7013,5.96,,error
medium,99.2676,7447.41,429,shed
medium,106.7169,2.61,,error
low,106.7207,1.87,,error
medium,98.7169,8017.54,429,shed
medium,106.7345,3.30,,error
low,106.7402,2.33,,error
high,106.7507,4.92,,error
medium,106.7526,3.28,,error
low,106.7534,3.21,,error
medium,98.8029,7957.22,429,shed
medium,106.7678,2.82,,error
low,106.7706,2.89,,error
low,106.7806,2.91,,error
medium,106.7836,1.87,,error
low,106.7906,4.06,,error
low,89.8664,16939.37,200,ok
medium,99.3032,7502.63,429,shed
high,106.8008,6.97,,error
low,106.8104,3.19,,error
medium,98.8340,7982.22,429,shed
medium,94.8837,11938.29,200,ok
low,106.8307,4.13,,error
medium,106.8349,3.78,,error
low,106.8408,3.79,,error
high,106.8508,4.55,,error
medium,106.8528,5.81,,error
low,106.8537,5.19,,error
low,89.4535,17406.26,200,ok
medium,96.9527,9911.13,200,ok
medium,96.9835,9881.86,200,ok
medium,99.4538,7412.35,429,shed
low,98.3539,8512.25,429,shed
medium,98.9524,7916.68,429,shed
low,98.1307,8741.37,429,shed
medium,106.9027,3.03,,error
low,106.9035,2.55,,error
high,98.9502,7959.72,429,shed
medium,98.8536,8056.42,429,shed
high,91.7007,15209.29,200,ok
low,106.9306,3.26,,error
medium,106.9339,4.47,,error
low,86.4028,20535.61,200,ok
low,99.3807,7557.77,429,shed
medium,99.5029,7435.60,429,shed
low,98.6308,8311.43,429,shed
low,98.5407,8407.50,429,shed
medium,95.1345,11814.44,200,ok
medium,94.5172,12446.90,200,ok
medium,91.7339,15231.01,200,ok
low,94.8235,12142.25,429,shed
high,91.8005,15169.40,200,ok
low,99.5036,7585.74,429,shed
low,89.8799,17209.49,200,ok
medium,97.0523,10037.05,200,ok
low,99.4705,7618.92,429,shed
low,99.4907,7598.78,429,shed
low,98.6130,8476.47,429,shed
medium,94.9029,12186.59,200,ok
low,96.4259,10663.58,429,shed
medium,93.3525,13737.14,200,ok
medium,99.0839,8015.55,429,shed
low,88.5542,18545.29,200,ok
low,98.9076,8197.78,429,shed
low,98.1219,8983.54,429,shed
high,107.0964,13.59,,error
medium,107.0974,12.95,,error
medium,107.0980,12.62,,error
medium,107.0987,12.31,,error
low,107.0919,19.38,,error
medium,107.1071,7.86,,error
low,107.1082,7.06,,error
high,107.1058,9.79,,error
low,107.1126,4.40,,error
